Time,SensorTimestamp,Value,Sensor
892,1.13741077E14,376983.0,MAX86915 IR
892,1.13741077E14,365386.0,MAX86915 RED
893,1.13741094E14,377028.0,MAX86915 IR
893,1.13741094E14,365343.0,MAX86915 RED
894,1.13741102E14,377017.0,MAX86915 IR
894,1.13741102E14,365326.0,MAX86915 RED
895,1.13741111E14,376939.0,MAX86915 IR
895,1.13741111E14,365284.0,MAX86915 RED
896,1.13741119E14,376870.0,MAX86915 IR
896,1.13741119E14,365212.0,MAX86915 RED
897,1.13741127E14,376827.0,MAX86915 IR
897,1.13741127E14,365222.0,MAX86915 RED
898,1.13741136E14,376756.0,MAX86915 IR
898,1.13741136E14,365134.0,MAX86915 RED
899,1.13741153E14,376706.0,MAX86915 IR
899,1.13741153E14,365086.0,MAX86915 RED
900,1.13741161E14,376670.0,MAX86915 IR
900,1.13741161E14,365090.0,MAX86915 RED
901,1.13741169E14,376650.0,MAX86915 IR
901,1.13741169E14,365081.0,MAX86915 RED
902,1.13741178E14,376624.0,MAX86915 IR
902,1.13741178E14,365041.0,MAX86915 RED
903,1.13741186E14,376618.0,MAX86915 IR
903,1.13741186E14,365062.0,MAX86915 RED
904,1.13741203E14,376636.0,MAX86915 IR
904,1.13741203E14,365092.0,MAX86915 RED
905,1.13741211E14,376727.0,MAX86915 IR
905,1.13741211E14,365099.0,MAX86915 RED
906,1.1374122E14,376794.0,MAX86915 IR
906,1.1374122E14,365203.0,MAX86915 RED
907,1.13741228E14,376946.0,MAX86915 IR
907,1.13741228E14,365274.0,MAX86915 RED
908,1.13741237E14,377070.0,MAX86915 IR
908,1.13741237E14,365287.0,MAX86915 RED
909,1.13741253E14,377171.0,MAX86915 IR
909,1.13741253E14,365418.0,MAX86915 RED
910,1.13741262E14,377304.0,MAX86915 IR
910,1.13741262E14,365449.0,MAX86915 RED
911,1.1374127E14,377375.0,MAX86915 IR
911,1.1374127E14,365489.0,MAX86915 RED
912,1.13741278E14,377484.0,MAX86915 IR
912,1.13741278E14,365567.0,MAX86915 RED
913,1.13741287E14,377595.0,MAX86915 IR
913,1.13741287E14,365642.0,MAX86915 RED
914,1.13741295E14,377724.0,MAX86915 IR
914,1.13741295E14,365659.0,MAX86915 RED
915,1.13741312E14,377798.0,MAX86915 IR
915,1.13741312E14,365713.0,MAX86915 RED
916,1.1374132E14,377870.0,MAX86915 IR
916,1.1374132E14,365767.0,MAX86915 RED
917,1.13741329E14,377878.0,MAX86915 IR
917,1.13741329E14,365704.0,MAX86915 RED
918,1.13741337E14,377891.0,MAX86915 IR
918,1.13741337E14,365728.0,MAX86915 RED
919,1.13741346E14,377947.0,MAX86915 IR
919,1.13741346E14,365751.0,MAX86915 RED
920,1.13741362E14,377985.0,MAX86915 IR
920,1.13741362E14,365767.0,MAX86915 RED
921,1.13741371E14,378016.0,MAX86915 IR
921,1.13741371E14,365727.0,MAX86915 RED
922,1.13741379E14,378068.0,MAX86915 IR
922,1.13741379E14,365780.0,MAX86915 RED
923,1.13741388E14,378093.0,MAX86915 IR
923,1.13741388E14,365751.0,MAX86915 RED
924,1.13741396E14,378174.0,MAX86915 IR
924,1.13741396E14,365816.0,MAX86915 RED
925,1.13741413E14,378249.0,MAX86915 IR
925,1.13741413E14,365826.0,MAX86915 RED
926,1.13741421E14,378292.0,MAX86915 IR
926,1.13741421E14,365882.0,MAX86915 RED
927,1.13741429E14,378357.0,MAX86915 IR
927,1.13741429E14,365906.0,MAX86915 RED
928,1.13741438E14,378452.0,MAX86915 IR
928,1.13741438E14,365941.0,MAX86915 RED
929,1.13741446E14,378458.0,MAX86915 IR
929,1.13741446E14,365926.0,MAX86915 RED
930,1.13741463E14,378500.0,MAX86915 IR
930,1.13741463E14,365996.0,MAX86915 RED
931,1.13741471E14,378537.0,MAX86915 IR
931,1.13741471E14,365978.0,MAX86915 RED
932,1.1374148E14,378570.0,MAX86915 IR
932,1.1374148E14,365925.0,MAX86915 RED
933,1.13741488E14,378597.0,MAX86915 IR
933,1.13741488E14,365942.0,MAX86915 RED
934,1.13741497E14,378619.0,MAX86915 IR
934,1.13741497E14,365987.0,MAX86915 RED
935,1.13741505E14,378621.0,MAX86915 IR
935,1.13741505E14,365965.0,MAX86915 RED
936,1.13741522E14,378633.0,MAX86915 IR
936,1.13741522E14,365968.0,MAX86915 RED
937,1.1374153E14,378688.0,MAX86915 IR
937,1.1374153E14,365977.0,MAX86915 RED
938,1.13741539E14,378734.0,MAX86915 IR
938,1.13741539E14,366005.0,MAX86915 RED
939,1.13741547E14,378786.0,MAX86915 IR
939,1.13741547E14,366050.0,MAX86915 RED
940,1.13741555E14,378858.0,MAX86915 IR
940,1.13741555E14,366046.0,MAX86915 RED
941,1.13741572E14,378902.0,MAX86915 IR
941,1.13741572E14,366057.0,MAX86915 RED
942,1.1374158E14,378948.0,MAX86915 IR
942,1.1374158E14,366066.0,MAX86915 RED
943,1.13741589E14,379002.0,MAX86915 IR
943,1.13741589E14,366093.0,MAX86915 RED
944,1.13741597E14,379066.0,MAX86915 IR
944,1.13741597E14,366089.0,MAX86915 RED
945,1.13741606E14,379135.0,MAX86915 IR
945,1.13741606E14,366135.0,MAX86915 RED
946,1.13741622E14,379211.0,MAX86915 IR
946,1.13741622E14,366178.0,MAX86915 RED
947,1.13741631E14,379267.0,MAX86915 IR
947,1.13741631E14,366246.0,MAX86915 RED
948,1.13741639E14,379354.0,MAX86915 IR
948,1.13741639E14,366250.0,MAX86915 RED
949,1.13741648E14,379380.0,MAX86915 IR
949,1.13741648E14,366296.0,MAX86915 RED
950,1.13741656E14,379491.0,MAX86915 IR
950,1.13741656E14,366339.0,MAX86915 RED
951,1.13741664E14,379547.0,MAX86915 IR
951,1.13741664E14,366336.0,MAX86915 RED
952,1.13741681E14,379581.0,MAX86915 IR
952,1.13741681E14,366371.0,MAX86915 RED
953,1.1374169E14,379616.0,MAX86915 IR
953,1.1374169E14,366406.0,MAX86915 RED
954,1.13741698E14,379680.0,MAX86915 IR
954,1.13741698E14,366417.0,MAX86915 RED
955,1.13741706E14,379695.0,MAX86915 IR
955,1.13741706E14,366424.0,MAX86915 RED
956,1.13741715E14,379732.0,MAX86915 IR
956,1.13741715E14,366459.0,MAX86915 RED
957,1.13741731E14,379792.0,MAX86915 IR
957,1.13741731E14,366449.0,MAX86915 RED
958,1.1374174E14,379852.0,MAX86915 IR
958,1.1374174E14,366466.0,MAX86915 RED
959,1.13741748E14,379881.0,MAX86915 IR
959,1.13741748E14,366504.0,MAX86915 RED
960,1.13741757E14,379920.0,MAX86915 IR
960,1.13741757E14,366491.0,MAX86915 RED
961,1.13741765E14,379990.0,MAX86915 IR
961,1.13741765E14,366565.0,MAX86915 RED
962,1.13741782E14,380028.0,MAX86915 IR
962,1.13741782E14,366574.0,MAX86915 RED
963,1.1374179E14,380060.0,MAX86915 IR
963,1.1374179E14,366529.0,MAX86915 RED
964,1.13741799E14,380029.0,MAX86915 IR
964,1.13741799E14,366563.0,MAX86915 RED
965,1.13741807E14,380047.0,MAX86915 IR
965,1.13741807E14,366538.0,MAX86915 RED
966,1.13741815E14,380090.0,MAX86915 IR
966,1.13741815E14,366530.0,MAX86915 RED
967,1.13741824E14,380102.0,MAX86915 IR
967,1.13741824E14,366549.0,MAX86915 RED
968,1.13741841E14,380158.0,MAX86915 IR
968,1.13741841E14,366551.0,MAX86915 RED
969,1.13741849E14,380208.0,MAX86915 IR
969,1.13741849E14,366578.0,MAX86915 RED
970,1.13741857E14,380269.0,MAX86915 IR
970,1.13741857E14,366561.0,MAX86915 RED
971,1.13741866E14,380321.0,MAX86915 IR
971,1.13741866E14,366562.0,MAX86915 RED
972,1.13741874E14,380345.0,MAX86915 IR
972,1.13741874E14,366561.0,MAX86915 RED
973,1.13741891E14,380451.0,MAX86915 IR
973,1.13741891E14,366611.0,MAX86915 RED
974,1.13741899E14,380502.0,MAX86915 IR
974,1.13741899E14,366594.0,MAX86915 RED
975,1.13741908E14,380525.0,MAX86915 IR
975,1.13741908E14,366598.0,MAX86915 RED
976,1.13741916E14,380534.0,MAX86915 IR
976,1.13741916E14,366577.0,MAX86915 RED
977,1.13741924E14,380514.0,MAX86915 IR
977,1.13741924E14,366576.0,MAX86915 RED
978,1.13741941E14,380518.0,MAX86915 IR
978,1.13741941E14,366563.0,MAX86915 RED
979,1.1374195E14,380475.0,MAX86915 IR
979,1.1374195E14,366536.0,MAX86915 RED
980,1.13741958E14,380470.0,MAX86915 IR
980,1.13741958E14,366509.0,MAX86915 RED
981,1.13741966E14,380502.0,MAX86915 IR
981,1.13741966E14,366529.0,MAX86915 RED
982,1.13741975E14,380503.0,MAX86915 IR
982,1.13741975E14,366477.0,MAX86915 RED
983,1.13741992E14,380505.0,MAX86915 IR
983,1.13741992E14,366481.0,MAX86915 RED
984,1.13742E14,380448.0,MAX86915 IR
984,1.13742E14,366471.0,MAX86915 RED
985,1.13742008E14,380423.0,MAX86915 IR
985,1.13742008E14,366431.0,MAX86915 RED
986,1.13742017E14,380396.0,MAX86915 IR
986,1.13742017E14,366466.0,MAX86915 RED
987,1.13742025E14,380355.0,MAX86915 IR
987,1.13742025E14,366350.0,MAX86915 RED
988,1.13742042E14,380380.0,MAX86915 IR
988,1.13742042E14,366363.0,MAX86915 RED
989,1.1374205E14,380362.0,MAX86915 IR
989,1.1374205E14,366383.0,MAX86915 RED
990,1.13742059E14,380349.0,MAX86915 IR
990,1.13742059E14,366335.0,MAX86915 RED
991,1.13742067E14,380358.0,MAX86915 IR
991,1.13742067E14,366347.0,MAX86915 RED
992,1.13742075E14,380339.0,MAX86915 IR
992,1.13742075E14,366282.0,MAX86915 RED
993,1.13742084E14,380336.0,MAX86915 IR
993,1.13742084E14,366303.0,MAX86915 RED
994,1.13742101E14,380361.0,MAX86915 IR
994,1.13742101E14,366275.0,MAX86915 RED
995,1.13742109E14,380344.0,MAX86915 IR
995,1.13742109E14,366251.0,MAX86915 RED
996,1.13742117E14,380370.0,MAX86915 IR
996,1.13742117E14,366249.0,MAX86915 RED
997,1.13742126E14,380363.0,MAX86915 IR
997,1.13742126E14,366227.0,MAX86915 RED
998,1.13742134E14,380349.0,MAX86915 IR
998,1.13742134E14,366219.0,MAX86915 RED
999,1.13742151E14,380352.0,MAX86915 IR
999,1.13742151E14,366244.0,MAX86915 RED
1000,1.13742159E14,380320.0,MAX86915 IR
1000,1.13742159E14,366199.0,MAX86915 RED
1001,1.13742168E14,380302.0,MAX86915 IR
1001,1.13742168E14,366137.0,MAX86915 RED
1002,1.13742176E14,380268.0,MAX86915 IR
1002,1.13742176E14,366079.0,MAX86915 RED
1003,1.13742184E14,380129.0,MAX86915 IR
1003,1.13742184E14,365952.0,MAX86915 RED
1004,1.13742201E14,379744.0,MAX86915 IR
1004,1.13742201E14,365749.0,MAX86915 RED
1005,1.1374221E14,379119.0,MAX86915 IR
1005,1.1374221E14,365339.0,MAX86915 RED
1006,1.13742218E14,378405.0,MAX86915 IR
1006,1.13742218E14,364866.0,MAX86915 RED
1007,1.13742226E14,377788.0,MAX86915 IR
1007,1.13742226E14,364523.0,MAX86915 RED
1008,1.13742235E14,377303.0,MAX86915 IR
1008,1.13742235E14,364265.0,MAX86915 RED
1009,1.13742252E14,376853.0,MAX86915 IR
1009,1.13742252E14,363997.0,MAX86915 RED
1010,1.1374226E14,376380.0,MAX86915 IR
1010,1.1374226E14,363762.0,MAX86915 RED
1011,1.13742268E14,375972.0,MAX86915 IR
1011,1.13742268E14,363626.0,MAX86915 RED
1012,1.13742277E14,375687.0,MAX86915 IR
1012,1.13742277E14,363432.0,MAX86915 RED
1013,1.13742285E14,375519.0,MAX86915 IR
1013,1.13742285E14,363373.0,MAX86915 RED
1014,1.13742293E14,375452.0,MAX86915 IR
1014,1.13742293E14,363350.0,MAX86915 RED
1015,1.1374231E14,375449.0,MAX86915 IR
1015,1.1374231E14,363352.0,MAX86915 RED
1016,1.13742319E14,375487.0,MAX86915 IR
1016,1.13742319E14,363325.0,MAX86915 RED
1017,1.13742327E14,375541.0,MAX86915 IR
1017,1.13742327E14,363413.0,MAX86915 RED
1018,1.13742335E14,375638.0,MAX86915 IR
1018,1.13742335E14,363460.0,MAX86915 RED
1019,1.13742344E14,375737.0,MAX86915 IR
1019,1.13742344E14,363491.0,MAX86915 RED
1020,1.13742361E14,375888.0,MAX86915 IR
1020,1.13742361E14,363590.0,MAX86915 RED
1021,1.13742369E14,376029.0,MAX86915 IR
1021,1.13742369E14,363660.0,MAX86915 RED
1022,1.13742377E14,376169.0,MAX86915 IR
1022,1.13742377E14,363771.0,MAX86915 RED
1023,1.13742386E14,376315.0,MAX86915 IR
1023,1.13742386E14,363814.0,MAX86915 RED
1024,1.13742394E14,376362.0,MAX86915 IR
1024,1.13742394E14,363808.0,MAX86915 RED
1025,1.13742403E14,376401.0,MAX86915 IR
1025,1.13742403E14,363815.0,MAX86915 RED
1026,1.13742419E14,376444.0,MAX86915 IR
1026,1.13742419E14,363844.0,MAX86915 RED
1027,1.13742428E14,376485.0,MAX86915 IR
1027,1.13742428E14,363912.0,MAX86915 RED
1028,1.13742436E14,376591.0,MAX86915 IR
1028,1.13742436E14,363898.0,MAX86915 RED
1029,1.13742444E14,376662.0,MAX86915 IR
1029,1.13742444E14,363960.0,MAX86915 RED
1030,1.13742453E14,376742.0,MAX86915 IR
1030,1.13742453E14,364031.0,MAX86915 RED
1031,1.1374247E14,376831.0,MAX86915 IR
1031,1.1374247E14,364078.0,MAX86915 RED
1032,1.13742478E14,376882.0,MAX86915 IR
1032,1.13742478E14,364083.0,MAX86915 RED
1033,1.13742486E14,376876.0,MAX86915 IR
1033,1.13742486E14,364107.0,MAX86915 RED
1034,1.13742495E14,376845.0,MAX86915 IR
1034,1.13742495E14,364031.0,MAX86915 RED
1035,1.13742503E14,376825.0,MAX86915 IR
1035,1.13742503E14,364025.0,MAX86915 RED
1036,1.1374252E14,376790.0,MAX86915 IR
1036,1.1374252E14,363996.0,MAX86915 RED
1037,1.13742528E14,376740.0,MAX86915 IR
1037,1.13742528E14,363973.0,MAX86915 RED
1038,1.13742537E14,376669.0,MAX86915 IR
1038,1.13742537E14,363954.0,MAX86915 RED
1039,1.13742545E14,376650.0,MAX86915 IR
1039,1.13742545E14,363914.0,MAX86915 RED
1040,1.13742554E14,376675.0,MAX86915 IR
1040,1.13742554E14,363930.0,MAX86915 RED
1041,1.1374257E14,376691.0,MAX86915 IR
1041,1.1374257E14,363973.0,MAX86915 RED
1042,1.13742579E14,376669.0,MAX86915 IR
1042,1.13742579E14,363994.0,MAX86915 RED
1043,1.13742587E14,376692.0,MAX86915 IR
1043,1.13742587E14,363957.0,MAX86915 RED
1044,1.13742595E14,376699.0,MAX86915 IR
1044,1.13742595E14,363950.0,MAX86915 RED
1045,1.13742604E14,376754.0,MAX86915 IR
1045,1.13742604E14,363982.0,MAX86915 RED
1046,1.13742621E14,376791.0,MAX86915 IR
1046,1.13742621E14,364008.0,MAX86915 RED
1047,1.13742629E14,376841.0,MAX86915 IR
1047,1.13742629E14,364045.0,MAX86915 RED
1048,1.13742637E14,376922.0,MAX86915 IR
1048,1.13742637E14,364107.0,MAX86915 RED
1049,1.13742646E14,376964.0,MAX86915 IR
1049,1.13742646E14,364115.0,MAX86915 RED
1050,1.13742654E14,377071.0,MAX86915 IR
1050,1.13742654E14,364154.0,MAX86915 RED
1051,1.13742663E14,377188.0,MAX86915 IR
1051,1.13742663E14,364240.0,MAX86915 RED
1052,1.13742679E14,377317.0,MAX86915 IR
1052,1.13742679E14,364317.0,MAX86915 RED
1053,1.13742688E14,377482.0,MAX86915 IR
1053,1.13742688E14,364409.0,MAX86915 RED
1054,1.13742696E14,377583.0,MAX86915 IR
1054,1.13742696E14,364463.0,MAX86915 RED
1055,1.13742705E14,377696.0,MAX86915 IR
1055,1.13742705E14,364521.0,MAX86915 RED
1056,1.13742713E14,377837.0,MAX86915 IR
1056,1.13742713E14,364569.0,MAX86915 RED
1057,1.1374273E14,377938.0,MAX86915 IR
1057,1.1374273E14,364632.0,MAX86915 RED
1058,1.13742738E14,378017.0,MAX86915 IR
1058,1.13742738E14,364662.0,MAX86915 RED
1059,1.13742746E14,378083.0,MAX86915 IR
1059,1.13742746E14,364686.0,MAX86915 RED
1060,1.13742755E14,378128.0,MAX86915 IR
1060,1.13742755E14,364679.0,MAX86915 RED
1061,1.13742763E14,378165.0,MAX86915 IR
1061,1.13742763E14,364700.0,MAX86915 RED
1062,1.1374278E14,378228.0,MAX86915 IR
1062,1.1374278E14,364744.0,MAX86915 RED
1063,1.13742788E14,378269.0,MAX86915 IR
1063,1.13742788E14,364823.0,MAX86915 RED
1064,1.13742797E14,378319.0,MAX86915 IR
1064,1.13742797E14,364815.0,MAX86915 RED
1065,1.13742805E14,378367.0,MAX86915 IR
1065,1.13742805E14,364764.0,MAX86915 RED
1066,1.13742814E14,378386.0,MAX86915 IR
1066,1.13742814E14,364809.0,MAX86915 RED
1067,1.1374283E14,378406.0,MAX86915 IR
1067,1.1374283E14,364737.0,MAX86915 RED
1068,1.13742839E14,378359.0,MAX86915 IR
1068,1.13742839E14,364807.0,MAX86915 RED
1069,1.13742847E14,378386.0,MAX86915 IR
1069,1.13742847E14,364783.0,MAX86915 RED
1070,1.13742856E14,378398.0,MAX86915 IR
1070,1.13742856E14,364825.0,MAX86915 RED
1071,1.13742864E14,378473.0,MAX86915 IR
1071,1.13742864E14,364846.0,MAX86915 RED
1072,1.13742872E14,378504.0,MAX86915 IR
1072,1.13742872E14,364819.0,MAX86915 RED
1073,1.13742889E14,378541.0,MAX86915 IR
1073,1.13742889E14,364834.0,MAX86915 RED
1074,1.13742897E14,378543.0,MAX86915 IR
1074,1.13742897E14,364845.0,MAX86915 RED
1075,1.13742906E14,378573.0,MAX86915 IR
1075,1.13742906E14,364848.0,MAX86915 RED
1076,1.13742914E14,378596.0,MAX86915 IR
1076,1.13742914E14,364842.0,MAX86915 RED
1077,1.13742923E14,378564.0,MAX86915 IR
1077,1.13742923E14,364790.0,MAX86915 RED
1078,1.13742939E14,378520.0,MAX86915 IR
1078,1.13742939E14,364821.0,MAX86915 RED
1079,1.13742948E14,378525.0,MAX86915 IR
1079,1.13742948E14,364768.0,MAX86915 RED
1080,1.13742956E14,378549.0,MAX86915 IR
1080,1.13742956E14,364800.0,MAX86915 RED
1081,1.13742965E14,378600.0,MAX86915 IR
1081,1.13742965E14,364782.0,MAX86915 RED
1082,1.13742973E14,378646.0,MAX86915 IR
1082,1.13742973E14,364829.0,MAX86915 RED
1083,1.1374299E14,378678.0,MAX86915 IR
1083,1.1374299E14,364859.0,MAX86915 RED
1084,1.13742998E14,378707.0,MAX86915 IR
1084,1.13742998E14,364938.0,MAX86915 RED
1085,1.13743007E14,378773.0,MAX86915 IR
1085,1.13743007E14,364946.0,MAX86915 RED
1086,1.13743015E14,378813.0,MAX86915 IR
1086,1.13743015E14,364950.0,MAX86915 RED
1087,1.13743023E14,378844.0,MAX86915 IR
1087,1.13743023E14,364947.0,MAX86915 RED
1088,1.13743032E14,378872.0,MAX86915 IR
1088,1.13743032E14,364972.0,MAX86915 RED
1089,1.13743048E14,378894.0,MAX86915 IR
1089,1.13743048E14,364938.0,MAX86915 RED
1090,1.13743057E14,378895.0,MAX86915 IR
1090,1.13743057E14,364959.0,MAX86915 RED
1091,1.13743065E14,378942.0,MAX86915 IR
1091,1.13743065E14,364951.0,MAX86915 RED
1092,1.13743074E14,378970.0,MAX86915 IR
1092,1.13743074E14,365000.0,MAX86915 RED
1093,1.13743082E14,378995.0,MAX86915 IR
1093,1.13743082E14,364988.0,MAX86915 RED
1094,1.13743099E14,379039.0,MAX86915 IR
1094,1.13743099E14,365067.0,MAX86915 RED
1095,1.13743107E14,379079.0,MAX86915 IR
1095,1.13743107E14,365015.0,MAX86915 RED
1096,1.13743116E14,379072.0,MAX86915 IR
1096,1.13743116E14,365013.0,MAX86915 RED
1097,1.13743124E14,379106.0,MAX86915 IR
1097,1.13743124E14,365024.0,MAX86915 RED
1098,1.13743132E14,379087.0,MAX86915 IR
1098,1.13743132E14,365059.0,MAX86915 RED
1099,1.13743149E14,379095.0,MAX86915 IR
1099,1.13743149E14,365045.0,MAX86915 RED
1100,1.13743158E14,379118.0,MAX86915 IR
1100,1.13743158E14,365063.0,MAX86915 RED
1101,1.13743166E14,379144.0,MAX86915 IR
1101,1.13743166E14,365077.0,MAX86915 RED
1102,1.13743174E14,379147.0,MAX86915 IR
1102,1.13743174E14,365046.0,MAX86915 RED
1103,1.13743183E14,379199.0,MAX86915 IR
1103,1.13743183E14,365055.0,MAX86915 RED
1104,1.13743199E14,379181.0,MAX86915 IR
1104,1.13743199E14,365117.0,MAX86915 RED
1105,1.13743208E14,379189.0,MAX86915 IR
1105,1.13743208E14,365050.0,MAX86915 RED
1106,1.13743216E14,379183.0,MAX86915 IR
1106,1.13743216E14,365048.0,MAX86915 RED
1107,1.13743225E14,379166.0,MAX86915 IR
1107,1.13743225E14,365018.0,MAX86915 RED
1108,1.13743233E14,379137.0,MAX86915 IR
1108,1.13743233E14,365032.0,MAX86915 RED
1109,1.13743241E14,379150.0,MAX86915 IR
1109,1.13743241E14,365025.0,MAX86915 RED
1110,1.13743258E14,379124.0,MAX86915 IR
1110,1.13743258E14,365014.0,MAX86915 RED
1111,1.13743267E14,379109.0,MAX86915 IR
1111,1.13743267E14,364972.0,MAX86915 RED
1112,1.13743275E14,379113.0,MAX86915 IR
1112,1.13743275E14,364953.0,MAX86915 RED
1113,1.13743283E14,379103.0,MAX86915 IR
1113,1.13743283E14,364971.0,MAX86915 RED
1114,1.13743292E14,379090.0,MAX86915 IR
1114,1.13743292E14,364941.0,MAX86915 RED
1115,1.13743309E14,379058.0,MAX86915 IR
1115,1.13743309E14,364936.0,MAX86915 RED
1116,1.13743317E14,379035.0,MAX86915 IR
1116,1.13743317E14,364924.0,MAX86915 RED
1117,1.13743325E14,379029.0,MAX86915 IR
1117,1.13743325E14,364881.0,MAX86915 RED
1118,1.13743334E14,378985.0,MAX86915 IR
1118,1.13743334E14,364809.0,MAX86915 RED
1119,1.13743342E14,378966.0,MAX86915 IR
1119,1.13743342E14,364823.0,MAX86915 RED
1120,1.13743359E14,378950.0,MAX86915 IR
1120,1.13743359E14,364803.0,MAX86915 RED
1121,1.13743367E14,378929.0,MAX86915 IR
1121,1.13743367E14,364811.0,MAX86915 RED
1122,1.13743376E14,378941.0,MAX86915 IR
1122,1.13743376E14,364793.0,MAX86915 RED
1123,1.13743384E14,378970.0,MAX86915 IR
1123,1.13743384E14,364800.0,MAX86915 RED
1124,1.13743392E14,378993.0,MAX86915 IR
1124,1.13743392E14,364806.0,MAX86915 RED
1125,1.13743409E14,379024.0,MAX86915 IR
1125,1.13743409E14,364866.0,MAX86915 RED
1126,1.13743418E14,379011.0,MAX86915 IR
1126,1.13743418E14,364827.0,MAX86915 RED
1127,1.13743426E14,378980.0,MAX86915 IR
1127,1.13743426E14,364820.0,MAX86915 RED
1128,1.13743434E14,378879.0,MAX86915 IR
1128,1.13743434E14,364732.0,MAX86915 RED
1129,1.13743443E14,378659.0,MAX86915 IR
1129,1.13743443E14,364567.0,MAX86915 RED
1130,1.13743451E14,378276.0,MAX86915 IR
1130,1.13743451E14,364327.0,MAX86915 RED
1131,1.13743468E14,377679.0,MAX86915 IR
1131,1.13743468E14,363918.0,MAX86915 RED
1132,1.13743476E14,376959.0,MAX86915 IR
1132,1.13743476E14,363507.0,MAX86915 RED
1133,1.13743485E14,376358.0,MAX86915 IR
1133,1.13743485E14,363157.0,MAX86915 RED
1134,1.13743493E14,375944.0,MAX86915 IR
1134,1.13743493E14,362922.0,MAX86915 RED
1135,1.13743501E14,375623.0,MAX86915 IR
1135,1.13743501E14,362743.0,MAX86915 RED
1136,1.13743518E14,375316.0,MAX86915 IR
1136,1.13743518E14,362618.0,MAX86915 RED
1137,1.13743527E14,375035.0,MAX86915 IR
1137,1.13743527E14,362501.0,MAX86915 RED
1138,1.13743535E14,374813.0,MAX86915 IR
1138,1.13743535E14,362353.0,MAX86915 RED
1139,1.13743543E14,374693.0,MAX86915 IR
1139,1.13743543E14,362283.0,MAX86915 RED
1140,1.13743552E14,374684.0,MAX86915 IR
1140,1.13743552E14,362351.0,MAX86915 RED
1141,1.13743569E14,374750.0,MAX86915 IR
1141,1.13743569E14,362371.0,MAX86915 RED
1142,1.13743577E14,374867.0,MAX86915 IR
1142,1.13743577E14,362431.0,MAX86915 RED
1143,1.13743585E14,375033.0,MAX86915 IR
1143,1.13743585E14,362501.0,MAX86915 RED
1144,1.13743594E14,375236.0,MAX86915 IR
1144,1.13743594E14,362631.0,MAX86915 RED
1145,1.13743602E14,375471.0,MAX86915 IR
1145,1.13743602E14,362745.0,MAX86915 RED
1146,1.13743611E14,375665.0,MAX86915 IR
1146,1.13743611E14,362848.0,MAX86915 RED
1147,1.13743627E14,375812.0,MAX86915 IR
1147,1.13743627E14,362912.0,MAX86915 RED
1148,1.13743636E14,375927.0,MAX86915 IR
1148,1.13743636E14,363018.0,MAX86915 RED
1149,1.13743644E14,376026.0,MAX86915 IR
1149,1.13743644E14,363028.0,MAX86915 RED
1150,1.13743652E14,376071.0,MAX86915 IR
1150,1.13743652E14,363063.0,MAX86915 RED
1151,1.13743661E14,376049.0,MAX86915 IR
1151,1.13743661E14,363067.0,MAX86915 RED
1152,1.13743678E14,376022.0,MAX86915 IR
1152,1.13743678E14,363029.0,MAX86915 RED
1153,1.13743686E14,376029.0,MAX86915 IR
1153,1.13743686E14,363033.0,MAX86915 RED
1154,1.13743694E14,376078.0,MAX86915 IR
1154,1.13743694E14,363004.0,MAX86915 RED
1155,1.13743703E14,376070.0,MAX86915 IR
1155,1.13743703E14,363034.0,MAX86915 RED
1156,1.13743711E14,376091.0,MAX86915 IR
1156,1.13743711E14,362991.0,MAX86915 RED
1157,1.13743728E14,376118.0,MAX86915 IR
1157,1.13743728E14,363005.0,MAX86915 RED
1158,1.13743736E14,376098.0,MAX86915 IR
1158,1.13743736E14,363002.0,MAX86915 RED
1159,1.13743745E14,376089.0,MAX86915 IR
1159,1.13743745E14,362961.0,MAX86915 RED
1160,1.13743753E14,376072.0,MAX86915 IR
1160,1.13743753E14,362945.0,MAX86915 RED
1161,1.13743762E14,376015.0,MAX86915 IR
1161,1.13743762E14,362924.0,MAX86915 RED
1162,1.13743778E14,375981.0,MAX86915 IR
1162,1.13743778E14,362878.0,MAX86915 RED
1163,1.13743787E14,375937.0,MAX86915 IR
1163,1.13743787E14,362829.0,MAX86915 RED
1164,1.13743795E14,375869.0,MAX86915 IR
1164,1.13743795E14,362815.0,MAX86915 RED
1165,1.13743803E14,375820.0,MAX86915 IR
1165,1.13743803E14,362753.0,MAX86915 RED
1166,1.13743812E14,375792.0,MAX86915 IR
1166,1.13743812E14,362748.0,MAX86915 RED
1167,1.1374382E14,375727.0,MAX86915 IR
1167,1.1374382E14,362713.0,MAX86915 RED
